Driver,Team,LapNumber,LapTime,Position,Stint,TyreLife,Compound,FreshTyre,TrackStatus,PitInTime,PitOutTime,IsAccurate,TrackTemp,AirTemp,Humidity,Rainfall,IsInLap,IsOutLap,IsSC,IsVSC,Year,StartingPosition,LapTimeDelta,LapTime_lag1,LapTime_lag2,LapTime_lag3,PaceVsMedian,FuelLoad,GroudEffectEra,IsRestartLap
MAZ,Haas F1 Team,10.0,96.408,19.0,2.0,11.0,MEDIUM,False,1,,,True,51.3,29.8,35.4,False,False,False,False,False,2021,19.0,-0.2890000000000015,96.697,97.033,97.928,1.8599999999999994,0.8076923076923077,False,False
MAZ,Haas F1 Team,11.0,96.265,19.0,2.0,12.0,MEDIUM,False,1,,,True,50.5,29.9,36.8,False,False,False,False,False,2021,19.0,-0.14300000000000068,96.408,96.697,97.033,1.7279999999999944,0.7884615384615384,False,False
MAZ,Haas F1 Team,12.0,96.732,19.0,2.0,13.0,MEDIUM,False,1,,,True,50.4,29.8,36.8,False,False,False,False,False,2021,19.0,0.46699999999999875,96.265,96.408,96.697,2.138999999999996,0.7692307692307693,False,False
MAZ,Haas F1 Team,13.0,96.397,19.0,2.0,14.0,MEDIUM,False,1,,,True,50.9,29.8,36.7,False,False,False,False,False,2021,19.0,-0.33499999999999375,96.732,96.265,96.408,1.6540000000000106,0.75,False,False
MAZ,Haas F1 Team,14.0,96.363,19.0,2.0,15.0,MEDIUM,False,1,,,True,50.9,29.9,36.0,False,False,False,False,False,2021,19.0,-0.034000000000006025,96.397,96.732,96.265,1.9740000000000038,0.7307692307692307,False,False
MAZ,Haas F1 Team,15.0,96.104,19.0,2.0,16.0,MEDIUM,False,1,,,True,50.8,29.6,36.1,False,False,False,False,False,2021,19.0,-0.25900000000000034,96.363,96.397,96.732,1.8769999999999953,0.7115384615384616,False,False
MAZ,Haas F1 Team,16.0,96.152,19.0,2.0,17.0,MEDIUM,False,1,,,True,50.8,29.8,36.4,False,False,False,False,False,2021,19.0,0.04800000000000182,96.104,96.363,96.397,1.9699999999999989,0.6923076923076923,False,False
MAZ,Haas F1 Team,17.0,95.735,19.0,2.0,18.0,MEDIUM,False,1,,,True,49.9,29.8,36.3,False,False,False,False,False,2021,19.0,-0.4170000000000016,96.152,96.104,96.363,1.6839999999999975,0.6730769230769231,False,False
MAZ,Haas F1 Team,18.0,95.376,19.0,2.0,19.0,MEDIUM,False,1,,,True,50.6,29.8,35.9,False,False,False,False,False,2021,19.0,-0.35899999999999466,95.735,96.152,96.104,1.7490000000000094,0.6538461538461539,False,False
MAZ,Haas F1 Team,19.0,96.011,19.0,2.0,20.0,MEDIUM,False,1,,,True,50.8,29.7,36.2,False,False,False,False,False,2021,19.0,0.6349999999999909,95.376,95.735,96.152,2.5390000000000015,0.6346153846153846,False,False
MAZ,Haas F1 Team,20.0,95.879,19.0,2.0,21.0,MEDIUM,False,1,,,True,50.4,29.7,36.3,False,False,False,False,False,2021,19.0,-0.1319999999999908,96.011,95.376,95.735,2.754000000000005,0.6153846153846154,False,False
MAZ,Haas F1 Team,21.0,95.692,19.0,2.0,22.0,MEDIUM,False,1,,,True,50.3,29.6,37.0,False,False,False,False,False,2021,19.0,-0.18700000000001182,95.879,96.011,95.376,2.4069999999999965,0.5961538461538461,False,False
MAZ,Haas F1 Team,22.0,95.822,19.0,2.0,23.0,MEDIUM,False,1,,,True,50.5,30.1,36.4,False,False,False,False,False,2021,19.0,0.13000000000000966,95.692,95.879,96.011,2.3370000000000033,0.5769230769230769,False,False
MAZ,Haas F1 Team,23.0,95.634,19.0,2.0,24.0,MEDIUM,False,1,,,True,50.5,30.1,36.9,False,False,False,False,False,2021,19.0,-0.1880000000000024,95.822,95.692,95.879,2.3089999999999975,0.5576923076923077,False,False
MAZ,Haas F1 Team,24.0,94.736,19.0,2.0,25.0,MEDIUM,False,1,,,True,49.8,29.9,36.5,False,False,False,False,False,2021,19.0,-0.8979999999999961,95.634,95.822,95.692,1.5130000000000052,0.5384615384615384,False,False
MAZ,Haas F1 Team,25.0,93.671,18.0,2.0,26.0,MEDIUM,False,1,0 days 02:20:37.954000,,False,49.4,29.8,37.2,False,True,False,False,False,2021,19.0,-1.0649999999999977,94.736,95.634,95.822,0.7320000000000135,0.5192307692307693,False,False
MAZ,Haas F1 Team,26.0,115.157,19.0,3.0,1.0,HARD,True,1,,0 days 02:21:07.218000,False,49.6,29.8,37.1,False,False,True,False,False,2021,19.0,21.48599999999999,93.671,94.736,95.634,22.322000000000003,0.5,False,False
MAZ,Haas F1 Team,27.0,94.423,18.0,3.0,2.0,HARD,True,1,,,True,49.8,29.8,37.8,False,False,False,False,False,2021,19.0,-20.733999999999995,115.157,93.671,94.736,1.5,0.4807692307692308,False,False
MAZ,Haas F1 Team,28.0,94.404,18.0,3.0,3.0,HARD,True,1,,,True,49.9,29.8,37.1,False,False,False,False,False,2021,19.0,-0.019000000000005457,94.423,115.157,93.671,1.1280000000000001,0.46153846153846156,False,False
MAZ,Haas F1 Team,29.0,94.715,18.0,3.0,4.0,HARD,True,1,,,True,49.6,29.8,37.3,False,False,False,False,False,2021,19.0,0.31100000000000705,94.404,94.423,115.157,1.0300000000000011,0.4423076923076923,False,False
MAZ,Haas F1 Team,30.0,96.036,18.0,3.0,5.0,HARD,True,1,,,True,49.5,29.8,37.9,False,False,False,False,False,2021,19.0,1.320999999999998,94.715,94.404,94.423,2.534000000000006,0.4230769230769231,False,False
MAZ,Haas F1 Team,31.0,97.864,18.0,3.0,6.0,HARD,True,1,,,True,50.1,29.7,38.4,False,False,False,False,False,2021,19.0,1.828000000000003,96.036,94.715,94.404,4.299000000000007,0.40384615384615385,False,False
MAZ,Haas F1 Team,32.0,94.543,18.0,3.0,7.0,HARD,True,1,,,True,49.8,29.7,37.5,False,False,False,False,False,2021,19.0,-3.320999999999998,97.864,96.036,94.715,1.3689999999999998,0.38461538461538464,False,False
MAZ,Haas F1 Team,33.0,94.32,18.0,3.0,8.0,HARD,True,1,,,True,49.6,29.8,37.3,False,False,False,False,False,2021,19.0,-0.2230000000000132,94.543,97.864,96.036,1.1439999999999912,0.36538461538461536,False,False
MAZ,Haas F1 Team,34.0,94.077,18.0,3.0,9.0,HARD,True,1,,,True,49.5,29.8,37.3,False,False,False,False,False,2021,19.0,-0.242999999999995,94.32,94.543,97.864,0.8769999999999953,0.34615384615384615,False,False
MAZ,Haas F1 Team,35.0,94.149,18.0,3.0,10.0,HARD,True,1,,,True,49.4,30.1,37.5,False,False,False,False,False,2021,19.0,0.07200000000000273,94.077,94.32,94.543,1.0030000000000001,0.3269230769230769,False,False
MAZ,Haas F1 Team,36.0,94.09,18.0,3.0,11.0,HARD,True,1,,,True,49.3,30.0,37.6,False,False,False,False,False,2021,19.0,-0.0589999999999975,94.149,94.077,94.32,0.9200000000000017,0.3076923076923077,False,False
MAZ,Haas F1 Team,37.0,94.066,18.0,3.0,12.0,HARD,True,1,,,True,49.2,29.7,38.1,False,False,False,False,False,2021,19.0,-0.02400000000000091,94.09,94.149,94.077,0.811000000000007,0.28846153846153844,False,False
MAZ,Haas F1 Team,38.0,96.24,18.0,3.0,13.0,HARD,True,1,,,True,49.2,29.7,37.5,False,False,False,False,False,2021,19.0,2.1739999999999924,94.066,94.09,94.149,3.245999999999995,0.2692307692307692,False,False
MAZ,Haas F1 Team,39.0,94.15,18.0,3.0,14.0,HARD,True,1,,,True,49.7,29.7,37.7,False,False,False,False,False,2021,19.0,-2.089999999999989,96.24,94.066,94.09,1.0150000000000006,0.25,False,False
MAZ,Haas F1 Team,40.0,93.947,18.0,3.0,15.0,HARD,True,1,,,True,49.6,29.9,37.4,False,False,False,False,False,2021,19.0,-0.20300000000000296,94.15,96.24,94.066,1.1260000000000048,0.23076923076923078,False,False
MAZ,Haas F1 Team,41.0,93.558,17.0,3.0,16.0,HARD,True,1,,,True,49.6,29.8,37.7,False,False,False,False,False,2021,19.0,-0.3889999999999958,93.947,94.15,96.24,0.9195000000000135,0.21153846153846154,False,False
MAZ,Haas F1 Team,42.0,93.734,17.0,3.0,17.0,HARD,True,1,,,True,49.3,30.0,37.2,False,False,False,False,False,2021,19.0,0.17599999999998772,93.558,93.947,94.15,1.0040000000000049,0.19230769230769232,False,False
MAZ,Haas F1 Team,43.0,93.422,17.0,3.0,18.0,HARD,True,1,,,True,49.3,30.0,36.7,False,False,False,False,False,2021,19.0,-0.3119999999999976,93.734,93.558,93.947,0.98599999999999,0.17307692307692307,False,False
MAZ,Haas F1 Team,44.0,93.402,17.0,3.0,19.0,HARD,True,1,,,True,49.2,29.8,37.4,False,False,False,False,False,2021,19.0,-0.01999999999999602,93.422,93.734,93.558,1.0215000000000032,0.15384615384615385,False,False
MAZ,Haas F1 Team,45.0,93.404,17.0,3.0,20.0,HARD,True,1,,,True,49.2,29.7,36.3,False,False,False,False,False,2021,19.0,0.001999999999995339,93.402,93.422,93.734,1.1659999999999968,0.1346153846153846,False,False
MAZ,Haas F1 Team,46.0,93.341,17.0,3.0,21.0,HARD,True,12,,,True,49.2,29.8,36.1,False,False,False,False,False,2021,19.0,-0.06300000000000239,93.404,93.402,93.422,0.8444999999999965,0.11538461538461539,False,False
MAZ,Haas F1 Team,47.0,93.525,17.0,3.0,22.0,HARD,True,1,,,True,49.0,29.8,35.9,False,False,False,False,False,2021,19.0,0.1840000000000117,93.341,93.404,93.402,1.1984999999999957,0.09615384615384616,False,False
MAZ,Haas F1 Team,48.0,93.252,17.0,3.0,23.0,HARD,True,1,,,True,48.6,29.7,36.3,False,False,False,False,False,2021,19.0,-0.27300000000001035,93.525,93.341,93.404,1.4144999999999897,0.07692307692307693,False,False
MAZ,Haas F1 Team,49.0,93.097,17.0,3.0,24.0,HARD,True,1,,,True,48.6,29.5,36.7,False,False,False,False,False,2021,19.0,-0.15500000000000114,93.252,93.525,93.341,0.8444999999999965,0.057692307692307696,False,False
MAZ,Haas F1 Team,50.0,92.927,17.0,3.0,25.0,HARD,True,1,,,True,48.6,29.9,36.4,False,False,False,False,False,2021,19.0,-0.1699999999999875,93.097,93.252,93.525,0.7080000000000126,0.038461538461538464,False,False
MAZ,Haas F1 Team,51.0,92.909,17.0,3.0,26.0,HARD,True,1,,,True,48.3,29.9,36.9,False,False,False,False,False,2021,19.0,-0.018000000000000682,92.927,93.097,93.252,0.44350000000001444,0.019230769230769232,False,False
MSC,Haas F1 Team,1.0,145.57,16.0,1.0,4.0,MEDIUM,False,124,,,False,51.6,29.0,38.5,False,False,False,True,False,2021,18.0,,,,,8.84299999999999,0.9807692307692307,False,False
MSC,Haas F1 Team,4.0,119.887,15.0,2.0,3.0,MEDIUM,False,12,,,True,50.6,29.5,36.7,False,False,False,False,False,2021,18.0,-25.682999999999993,145.57,,,-5.774000000000001,0.9230769230769231,False,True
MSC,Haas F1 Team,5.0,99.029,17.0,2.0,4.0,MEDIUM,False,1,,,True,50.6,29.3,37.1,False,False,False,False,False,2021,18.0,-20.858000000000004,119.887,145.57,,3.4029999999999916,0.9038461538461539,False,False
MSC,Haas F1 Team,6.0,97.141,17.0,2.0,5.0,MEDIUM,False,1,,,True,50.9,29.6,37.1,False,False,False,False,False,2021,18.0,-1.887999999999991,99.029,119.887,145.57,2.477000000000004,0.8846153846153846,False,False
MSC,Haas F1 Team,7.0,96.993,17.0,2.0,6.0,MEDIUM,False,1,,,True,50.9,29.7,36.3,False,False,False,False,False,2021,18.0,-0.14800000000001035,97.141,99.029,119.887,2.0,0.8653846153846154,False,False
MSC,Haas F1 Team,8.0,97.531,18.0,2.0,7.0,MEDIUM,False,1,,,True,50.9,29.7,36.3,False,False,False,False,False,2021,18.0,0.5380000000000109,96.993,97.141,99.029,2.5450000000000017,0.8461538461538461,False,False
MSC,Haas F1 Team,9.0,96.428,18.0,2.0,8.0,MEDIUM,False,1,,,True,50.9,29.8,37.1,False,False,False,False,False,2021,18.0,-1.1030000000000086,97.531,96.993,97.141,1.7270000000000039,0.8269230769230769,False,False
MSC,Haas F1 Team,10.0,96.098,18.0,2.0,9.0,MEDIUM,False,1,,,True,51.3,29.8,35.4,False,False,False,False,False,2021,18.0,-0.3299999999999983,96.428,97.531,96.993,1.5499999999999972,0.8076923076923077,False,False
MSC,Haas F1 Team,11.0,96.141,18.0,2.0,10.0,MEDIUM,False,1,,,True,50.5,29.9,36.8,False,False,False,False,False,2021,18.0,0.043000000000006366,96.098,96.428,97.531,1.6039999999999992,0.7884615384615384,False,False
MSC,Haas F1 Team,12.0,96.616,18.0,2.0,11.0,MEDIUM,False,1,,,True,50.4,29.8,36.8,False,False,False,False,False,2021,18.0,0.4749999999999943,96.141,96.098,96.428,2.022999999999996,0.7692307692307693,False,False
MSC,Haas F1 Team,13.0,96.449,18.0,2.0,12.0,MEDIUM,False,1,,,True,50.9,29.8,36.7,False,False,False,False,False,2021,18.0,-0.1670000000000016,96.616,96.141,96.098,1.706000000000003,0.75,False,False
MSC,Haas F1 Team,14.0,96.074,18.0,2.0,13.0,MEDIUM,False,1,,,True,50.9,29.9,36.0,False,False,False,False,False,2021,18.0,-0.375,96.449,96.616,96.141,1.6850000000000023,0.7307692307692307,False,False
MSC,Haas F1 Team,15.0,95.82,18.0,2.0,14.0,MEDIUM,False,1,,,True,50.8,29.6,36.1,False,False,False,False,False,2021,18.0,-0.2540000000000049,96.074,96.449,96.616,1.5929999999999893,0.7115384615384616,False,False
MSC,Haas F1 Team,16.0,95.631,18.0,2.0,15.0,MEDIUM,False,1,,,True,50.8,29.8,36.4,False,False,False,False,False,2021,18.0,-0.18899999999999295,95.82,96.074,96.449,1.448999999999998,0.6923076923076923,False,False
MSC,Haas F1 Team,17.0,95.857,18.0,2.0,16.0,MEDIUM,False,1,,,True,49.9,29.8,36.3,False,False,False,False,False,2021,18.0,0.2259999999999991,95.631,95.82,96.074,1.8059999999999974,0.6730769230769231,False,False
MSC,Haas F1 Team,18.0,95.94,18.0,2.0,17.0,MEDIUM,False,1,,,True,50.6,29.8,35.9,False,False,False,False,False,2021,18.0,0.08299999999999841,95.857,95.631,95.82,2.3130000000000024,0.6538461538461539,False,False
MSC,Haas F1 Team,19.0,97.027,18.0,2.0,18.0,MEDIUM,False,1,,,True,50.8,29.7,36.2,False,False,False,False,False,2021,18.0,1.0870000000000033,95.94,95.857,95.631,3.555000000000007,0.6346153846153846,False,False
MSC,Haas F1 Team,20.0,95.63,18.0,2.0,19.0,MEDIUM,False,1,,,True,50.4,29.7,36.3,False,False,False,False,False,2021,18.0,-1.3970000000000056,97.027,95.94,95.857,2.5049999999999955,0.6153846153846154,False,False
MSC,Haas F1 Team,21.0,95.951,18.0,2.0,20.0,MEDIUM,False,1,,,True,50.3,29.6,37.0,False,False,False,False,False,2021,18.0,0.32099999999999795,95.63,97.027,95.94,2.665999999999997,0.5961538461538461,False,False
MSC,Haas F1 Team,22.0,95.452,18.0,2.0,21.0,MEDIUM,False,1,,,True,50.5,30.1,36.4,False,False,False,False,False,2021,18.0,-0.4989999999999952,95.951,95.63,97.027,1.9669999999999987,0.5769230769230769,False,False
MSC,Haas F1 Team,23.0,95.387,18.0,2.0,22.0,MEDIUM,False,1,,,True,50.5,30.1,36.9,False,False,False,False,False,2021,18.0,-0.06499999999999773,95.452,95.951,95.63,2.0619999999999976,0.5576923076923077,False,False
MSC,Haas F1 Team,24.0,93.93,18.0,2.0,23.0,MEDIUM,False,1,0 days 02:19:01.070000,,False,49.8,29.9,36.5,False,True,False,False,False,2021,18.0,-1.4569999999999936,95.387,95.452,95.951,0.7070000000000078,0.5384615384615384,False,False
MSC,Haas F1 Team,25.0,117.006,19.0,3.0,1.0,HARD,True,1,,0 days 02:19:30.414000,False,49.5,29.8,37.5,False,False,True,False,False,2021,18.0,23.075999999999993,93.93,95.387,95.452,24.067000000000007,0.5192307692307693,False,False
MSC,Haas F1 Team,26.0,94.381,18.0,3.0,2.0,HARD,True,1,,,True,49.6,29.8,37.1,False,False,False,False,False,2021,18.0,-22.625,117.006,93.93,95.387,1.5460000000000065,0.5,False,False
MSC,Haas F1 Team,27.0,95.266,19.0,3.0,3.0,HARD,True,1,,,True,49.8,29.8,37.8,False,False,False,False,False,2021,18.0,0.8850000000000051,94.381,117.006,93.93,2.3430000000000035,0.4807692307692308,False,False
MSC,Haas F1 Team,28.0,95.721,19.0,3.0,4.0,HARD,True,1,,,True,49.9,29.8,37.1,False,False,False,False,False,2021,18.0,0.4549999999999983,95.266,94.381,117.006,2.4450000000000074,0.46153846153846156,False,False
MSC,Haas F1 Team,29.0,96.468,19.0,3.0,5.0,HARD,True,1,,,True,49.6,29.8,37.3,False,False,False,False,False,2021,18.0,0.7469999999999999,95.721,95.266,94.381,2.7830000000000013,0.4423076923076923,False,False
MSC,Haas F1 Team,30.0,97.139,19.0,3.0,6.0,HARD,True,1,,,True,49.5,29.8,37.9,False,False,False,False,False,2021,18.0,0.6709999999999923,96.468,95.721,95.266,3.6370000000000005,0.4230769230769231,False,False
MSC,Haas F1 Team,31.0,95.172,19.0,3.0,7.0,HARD,True,1,,,True,50.1,29.7,38.4,False,False,False,False,False,2021,18.0,-1.9669999999999987,97.139,96.468,95.721,1.6069999999999993,0.40384615384615385,False,False
MSC,Haas F1 Team,32.0,94.412,19.0,3.0,8.0,HARD,True,1,,,True,49.8,29.7,37.5,False,False,False,False,False,2021,18.0,-0.7599999999999909,95.172,97.139,96.468,1.2379999999999995,0.38461538461538464,False,False
MSC,Haas F1 Team,33.0,94.158,19.0,3.0,9.0,HARD,True,1,,,True,49.6,29.8,37.3,False,False,False,False,False,2021,18.0,-0.2540000000000049,94.412,95.172,97.139,0.9819999999999993,0.36538461538461536,False,False
MSC,Haas F1 Team,34.0,94.08,19.0,3.0,10.0,HARD,True,1,,,True,49.5,29.8,37.3,False,False,False,False,False,2021,18.0,-0.07800000000000296,94.158,94.412,95.172,0.8799999999999955,0.34615384615384615,False,False
MSC,Haas F1 Team,35.0,93.972,19.0,3.0,11.0,HARD,True,1,,,True,49.4,30.1,37.5,False,False,False,False,False,2021,18.0,-0.10800000000000409,94.08,94.158,94.412,0.8259999999999934,0.3269230769230769,False,False
MSC,Haas F1 Team,36.0,93.959,19.0,3.0,12.0,HARD,True,1,,,True,49.3,30.0,37.6,False,False,False,False,False,2021,18.0,-0.012999999999991019,93.972,94.08,94.158,0.7890000000000015,0.3076923076923077,False,False
MSC,Haas F1 Team,37.0,94.097,19.0,3.0,13.0,HARD,True,1,,,True,49.2,29.7,38.1,False,False,False,False,False,2021,18.0,0.13799999999999102,93.959,93.972,94.08,0.8419999999999987,0.28846153846153844,False,False
MSC,Haas F1 Team,38.0,96.633,19.0,3.0,14.0,HARD,True,1,,,True,49.2,29.7,37.5,False,False,False,False,False,2021,18.0,2.5360000000000014,94.097,93.959,93.972,3.638999999999996,0.2692307692307692,False,False
MSC,Haas F1 Team,39.0,94.579,19.0,3.0,15.0,HARD,True,1,,,True,49.7,29.7,37.7,False,False,False,False,False,2021,18.0,-2.054000000000002,96.633,94.097,93.959,1.4439999999999884,0.25,False,False
MSC,Haas F1 Team,40.0,93.895,19.0,3.0,16.0,HARD,True,1,,,True,49.6,29.9,37.4,False,False,False,False,False,2021,18.0,-0.6839999999999975,94.579,96.633,94.097,1.073999999999998,0.23076923076923078,False,False
MSC,Haas F1 Team,41.0,93.536,18.0,3.0,17.0,HARD,True,1,,,True,49.6,29.8,37.7,False,False,False,False,False,2021,18.0,-0.35899999999999466,93.895,94.579,96.633,0.897500000000008,0.21153846153846154,False,False
MSC,Haas F1 Team,42.0,93.481,18.0,3.0,18.0,HARD,True,1,,,True,49.3,30.0,37.2,False,False,False,False,False,2021,18.0,-0.05500000000000682,93.536,93.895,94.579,0.7510000000000048,0.19230769230769232,False,False
MSC,Haas F1 Team,43.0,92.997,18.0,3.0,19.0,HARD,True,1,,,True,49.3,30.0,36.7,False,False,False,False,False,2021,18.0,-0.48399999999999466,93.481,93.536,93.895,0.5609999999999928,0.17307692307692307,False,False
MSC,Haas F1 Team,44.0,93.292,18.0,3.0,20.0,HARD,True,1,,,True,49.2,29.8,37.4,False,False,False,False,False,2021,18.0,0.2950000000000017,92.997,93.481,93.536,0.9115000000000038,0.15384615384615385,False,False
MSC,Haas F1 Team,45.0,93.654,18.0,3.0,21.0,HARD,True,1,,,True,49.2,29.7,36.3,False,False,False,False,False,2021,18.0,0.36199999999999477,93.292,92.997,93.481,1.4159999999999968,0.1346153846153846,False,False
MSC,Haas F1 Team,46.0,93.767,18.0,3.0,22.0,HARD,True,12,,,True,49.2,29.8,36.1,False,False,False,False,False,2021,18.0,0.11299999999999955,93.654,93.292,92.997,1.2704999999999984,0.11538461538461539,False,False
MSC,Haas F1 Team,47.0,93.371,18.0,3.0,23.0,HARD,True,1,,,True,49.0,29.8,35.9,False,False,False,False,False,2021,18.0,-0.3960000000000008,93.767,93.654,93.292,1.044499999999985,0.09615384615384616,False,False
MSC,Haas F1 Team,48.0,93.091,18.0,3.0,24.0,HARD,True,1,,,True,48.6,29.7,36.3,False,False,False,False,False,2021,18.0,-0.28000000000000114,93.371,93.767,93.654,1.2534999999999883,0.07692307692307693,False,False
MSC,Haas F1 Team,49.0,93.179,18.0,3.0,25.0,HARD,True,1,,,True,48.6,29.5,36.7,False,False,False,False,False,2021,18.0,0.08800000000000807,93.091,93.371,93.767,0.9265000000000043,0.057692307692307696,False,False
MSC,Haas F1 Team,50.0,92.862,18.0,3.0,26.0,HARD,True,1,,,True,48.6,29.9,36.4,False,False,False,False,False,2021,18.0,-0.3170000000000073,93.179,93.091,93.371,0.6430000000000007,0.038461538461538464,False,False
MSC,Haas F1 Team,51.0,92.987,18.0,3.0,27.0,HARD,True,1,,,True,48.3,29.9,36.9,False,False,False,False,False,2021,18.0,0.125,92.862,93.179,93.091,0.5215000000000032,0.019230769230769232,False,False
NOR,McLaren,1.0,128.698,4.0,1.0,1.0,MEDIUM,True,124,,,False,51.8,29.0,37.9,False,False,False,True,False,2021,5.0,,,,,-8.028999999999996,0.9807692307692307,False,False
NOR,McLaren,5.0,93.318,3.0,2.0,5.0,MEDIUM,False,1,,,True,50.6,29.3,37.1,False,False,False,False,False,2021,5.0,-35.38000000000001,128.698,,,-2.308000000000007,0.9038461538461539,False,True
NOR,McLaren,6.0,93.428,3.0,2.0,6.0,MEDIUM,False,1,,,True,50.9,29.6,37.1,False,False,False,False,False,2021,5.0,0.10999999999999943,93.318,128.698,,-1.2360000000000042,0.8846153846153846,False,False
NOR,McLaren,7.0,93.556,3.0,2.0,7.0,MEDIUM,False,1,,,True,50.9,29.6,36.8,False,False,False,False,False,2021,5.0,0.1280000000000001,93.428,93.318,128.698,-1.4369999999999976,0.8653846153846154,False,False
NOR,McLaren,8.0,93.402,3.0,2.0,8.0,MEDIUM,False,1,,,True,50.9,29.7,36.3,False,False,False,False,False,2021,5.0,-0.15399999999999636,93.556,93.428,93.318,-1.5840000000000032,0.8461538461538461,False,False
NOR,McLaren,9.0,93.373,3.0,2.0,9.0,MEDIUM,False,1,,,True,50.8,29.8,37.0,False,False,False,False,False,2021,5.0,-0.028999999999996362,93.402,93.556,93.428,-1.3279999999999887,0.8269230769230769,False,False
NOR,McLaren,10.0,93.011,3.0,2.0,10.0,MEDIUM,False,1,,,True,51.1,29.8,37.0,False,False,False,False,False,2021,5.0,-0.362000000000009,93.373,93.402,93.556,-1.5370000000000061,0.8076923076923077,False,False
NOR,McLaren,11.0,93.286,3.0,2.0,11.0,MEDIUM,False,1,,,True,50.5,29.9,36.8,False,False,False,False,False,2021,5.0,0.2750000000000057,93.011,93.373,93.402,-1.2510000000000048,0.7884615384615384,False,False
NOR,McLaren,12.0,93.295,3.0,2.0,12.0,MEDIUM,False,1,,,True,50.4,29.9,36.7,False,False,False,False,False,2021,5.0,0.009000000000000341,93.286,93.011,93.373,-1.2980000000000018,0.7692307692307693,False,False
NOR,McLaren,13.0,93.193,3.0,2.0,13.0,MEDIUM,False,1,,,True,50.9,29.8,36.7,False,False,False,False,False,2021,5.0,-0.10200000000000387,93.295,93.286,93.011,-1.5499999999999972,0.75,False,False
NOR,McLaren,14.0,93.165,3.0,2.0,14.0,MEDIUM,False,1,,,True,50.9,29.9,36.8,False,False,False,False,False,2021,5.0,-0.027999999999991587,93.193,93.295,93.286,-1.2239999999999895,0.7307692307692307,False,False
NOR,McLaren,15.0,92.827,3.0,2.0,15.0,MEDIUM,False,1,,,True,50.9,29.6,36.5,False,False,False,False,False,2021,5.0,-0.33800000000000807,93.165,93.193,93.295,-1.4000000000000057,0.7115384615384616,False,False
NOR,McLaren,16.0,92.778,3.0,2.0,16.0,MEDIUM,False,1,,,True,50.8,29.6,36.1,False,False,False,False,False,2021,5.0,-0.04899999999999238,92.827,93.165,93.193,-1.4039999999999964,0.6923076923076923,False,False
NOR,McLaren,17.0,92.586,3.0,2.0,17.0,MEDIUM,False,1,,,True,49.9,29.8,35.8,False,False,False,False,False,2021,5.0,-0.19200000000000728,92.778,92.827,93.165,-1.4650000000000034,0.6730769230769231,False,False
NOR,McLaren,18.0,92.52,3.0,2.0,18.0,MEDIUM,False,1,,,True,49.9,29.8,36.3,False,False,False,False,False,2021,5.0,-0.0660000000000025,92.586,92.778,92.827,-1.1069999999999993,0.6538461538461539,False,False
NOR,McLaren,19.0,92.586,3.0,2.0,19.0,MEDIUM,False,1,,,True,50.8,29.7,35.9,False,False,False,False,False,2021,5.0,0.0660000000000025,92.52,92.586,92.778,-0.8859999999999957,0.6346153846153846,False,False
NOR,McLaren,20.0,92.293,3.0,2.0,20.0,MEDIUM,False,1,,,True,50.8,29.7,36.2,False,False,False,False,False,2021,5.0,-0.29299999999999216,92.586,92.52,92.586,-0.8319999999999936,0.6153846153846154,False,False
NOR,McLaren,21.0,91.418,3.0,2.0,21.0,MEDIUM,False,1,0 days 02:13:08.315000,,False,50.4,29.7,36.3,False,True,False,False,False,2021,5.0,-0.875,92.293,92.586,92.52,-1.8669999999999902,0.5961538461538461,False,False
NOR,McLaren,22.0,115.033,6.0,3.0,1.0,HARD,True,1,,0 days 02:13:40.103000,False,50.4,29.6,36.9,False,False,True,False,False,2021,5.0,23.614999999999995,91.418,92.293,92.586,21.548000000000002,0.5769230769230769,False,False
NOR,McLaren,23.0,93.509,5.0,3.0,2.0,HARD,True,1,,,True,50.5,30.1,36.4,False,False,False,False,False,2021,5.0,-21.524,115.033,91.418,92.293,0.1839999999999975,0.5576923076923077,False,False
NOR,McLaren,24.0,92.83,5.0,3.0,3.0,HARD,True,1,,,True,50.4,29.9,36.0,False,False,False,False,False,2021,5.0,-0.679000000000002,93.509,115.033,91.418,-0.3930000000000007,0.5384615384615384,False,False
NOR,McLaren,25.0,92.274,5.0,3.0,4.0,HARD,True,1,,,True,49.4,29.8,37.2,False,False,False,False,False,2021,5.0,-0.5559999999999974,92.83,93.509,115.033,-0.664999999999992,0.5192307692307693,False,False
NOR,McLaren,26.0,92.04,5.0,3.0,5.0,HARD,True,1,,,True,49.5,29.8,37.5,False,False,False,False,False,2021,5.0,-0.23399999999999466,92.274,92.83,93.509,-0.7949999999999875,0.5,False,False
NOR,McLaren,27.0,92.047,5.0,3.0,6.0,HARD,True,1,,,True,49.8,29.8,37.4,False,False,False,False,False,2021,5.0,0.006999999999990791,92.04,92.274,92.83,-0.8760000000000048,0.4807692307692308,False,False
NOR,McLaren,28.0,92.096,4.0,3.0,7.0,HARD,True,1,,,True,49.8,29.8,37.8,False,False,False,False,False,2021,5.0,0.049000000000006594,92.047,92.04,92.274,-1.1799999999999926,0.46153846153846156,False,False
NOR,McLaren,29.0,92.217,3.0,3.0,8.0,HARD,True,1,,,True,49.9,29.8,37.1,False,False,False,False,False,2021,5.0,0.12099999999999511,92.096,92.047,92.04,-1.4680000000000035,0.4423076923076923,False,False
